Iteration	Replicate_ID	Posterior	Likelihood	Prior	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	Ne[1]	Ne[2]	Ne[3]	Ne[4]	Ne[5]	Ne[6]	Ne[7]	Ne[8]	Ne[9]	Ne[10]	Ne[11]	Ne[12]	Ne[13]	Ne[14]	Ne[15]	Ne[16]	Ne[17]	Ne[18]	Ne[19]	relativeExtinction	root	speciation
542	1	-3012.47	-2853.95	-158.523	0.000292914	0.000585726	0.00136551	0.00133718	0.06291664	4.16781	2.06438	1.34668	0.796973	10	10	10	10	10	10	10	10	10	10	185.54	121.015	3.72277	43.7446	115.693	27.493	54.2492	17.6367	2.29611	0.1083662	8.272924	0.5805931
543	1	-2990.61	-2838.63	-151.977	0.000390809	0.000431744	0.000742458	0.00114727	0.05737762	2.51031	5.02697	3.06311	2.12433	10	10	10	10	10	10	10	10	10	10	107.967	6.63975	1.70319	106.901	9.12561	142.529	37.3221	134.552	1.62693	0.1230859	8.272924	0.4661592
544	1	-3001.42	-2841.83	-159.591	0.000313621	0.000575123	0.000601016	0.0013291	0.3710286	2.77734	3.47301	1.99445	1.52213	10	10	10	10	10	10	10	10	10	10	117.271	3.52846	6.25748	126.306	44.1742	154.092	213.569	5.70945	1.6081	0.5797653	8.272924	0.6399634
545	1	-3017.48	-2841.74	-175.742	0.000375221	0.00057146	0.000764082	0.00106992	0.02636312	4.45565	2.74514	0.874023	1.2582	10	10	10	10	10	10	10	10	10	10	87.6485	6.08361	12.8362	116.969	224.064	41.6194	687.057	11.2365	2.67605	0.05842487	8.272924	0.4512312
546	1	-3005.3	-2848.44	-156.864	0.000323458	0.000503633	0.000734044	0.000988037	0.5064912	1.22425	1.98455	1.27214	1.1123	10	10	10	10	10	10	10	10	10	10	49.378	72.1482	8.78555	5.79646	263.819	60.8219	51.3655	23.9267	1.74222	0.7827893	8.272924	0.6470339
547	1	-3005.64	-2848.44	-157.2	0.000287535	0.000633192	0.000588294	0.000862161	0.04914349	0.949583	3.93009	1.68471	1.24947	10	10	10	10	10	10	10	10	10	10	54.167	89.6008	6.76779	34.321	408.858	69.5667	224.182	48.5263	2.27252	0.09528753	8.272924	0.5157389
548	1	-3013.81	-2844.63	-169.182	0.000445377	0.000531372	0.001118	0.0010801	0.3086805	1.68261	1.88478	2.37217	1.78817	10	10	10	10	10	10	10	10	10	10	173.107	39.7363	6.10634	10.0064	240.781	127.161	255.048	45.9065	3.43041	0.3927735	8.272924	0.7858995
549	1	-3006.3	-2835.8	-170.505	0.00030032	0.000427845	0.00111907	0.00114345	0.105252	2.22192	7.25721	1.8818	1.28202	10	10	10	10	10	10	10	10	10	10	134.694	263.557	11.1105	200.109	108.746	44.3424	45.2131	68.4708	1.77818	0.2411157	8.272924	0.4365206
550	1	-3014.08	-2842.11	-171.974	0.000196404	0.000669341	0.000794527	0.000913076	0.5425996	1.63424	4.28405	1.54568	1.04141	10	10	10	10	10	10	10	10	10	10	71.5958	348.88	11.019	226.603	287.485	211.16	160.045	49.1236	2.82372	0.6148657	8.272924	0.8824685
551	1	-3014.08	-2843.22	-170.865	0.000244227	0.000440872	0.000811023	0.00118258	0.6601498	0.571342	2.13946	1.48159	1.61318	10	10	10	10	10	10	10	10	10	10	24.3461	85.4299	9.42491	192.995	35.0755	20.9271	53.0198	44.8151	3.85821	0.6351315	8.272924	1.039391
552	1	-3020.78	-2845.29	-175.489	0.000334905	0.000434064	0.000627312	0.0011825	0.005296843	2.24301	1.43721	1.58326	1.70887	10	10	10	10	10	10	10	10	10	10	10.7799	53.3675	5.6397	24.6904	89.0135	161.741	13.5128	53.5327	5.87652	0.01189866	8.272924	0.4451632
553	1	-3024.65	-2845	-179.645	0.000154011	0.000318237	0.000705751	0.000907007	0.2690866	2.40792	8.97693	1.94169	1.44802	10	10	10	10	10	10	10	10	10	10	156.114	94.0357	6.7639	319.152	38.7182	417.42	10.2857	263.855	2.26758	0.435757	8.272924	0.6175152
554	1	-3020.83	-2844.61	-176.223	0.000187753	0.000528546	0.000786593	0.00118278	0.2225704	1.20459	2.54047	3.26395	1.56298	10	10	10	10	10	10	10	10	10	10	57.893	59.055	13.2144	131.207	146.181	123.973	293.669	8.37006	3.21304	0.4561864	8.272924	0.4878935
555	1	-3015.83	-2850.1	-165.732	0.000305079	0.000440973	0.000943194	0.000963106	0.06151804	2.05593	2.94397	2.62114	1.02729	10	10	10	10	10	10	10	10	10	10	168.47	250.998	4.29395	90.6203	53.6371	62.8062	78.0461	108.701	2.07479	0.1074601	8.272924	0.5724734
556	1	-2996.45	-2841.86	-154.595	0.000280749	0.000475965	0.00131252	0.000891965	0.04817495	4.99138	2.62578	1.73991	1.25991	10	10	10	10	10	10	10	10	10	10	154.102	127.529	2.43856	40.8253	24.1884	35.4832	102.83	105.715	3.32371	0.09461559	8.272924	0.5091651
557	1	-3017.86	-2845.81	-172.052	0.000542933	0.00044073	0.000450663	0.00127717	0.1169764	1.59631	2.26878	2.45594	1.49132	10	10	10	10	10	10	10	10	10	10	67.1066	89.8503	3.1162	98.2961	105.17	13.7584	120.393	134.334	3.64151	0.2811335	8.272924	0.4160883
558	1	-3001.96	-2838.08	-163.877	0.000298708	0.00067248	0.000805858	0.00148398	0.8747649	2.95193	2.41741	0.76082	1.48695	10	10	10	10	10	10	10	10	10	10	20.1198	131.644	1.86081	84.2528	94.2728	20.5172	15.4789	26.2433	4.04213	0.5986153	8.272924	1.461314
559	1	-3011.21	-2846.98	-164.23	0.000365029	0.000535108	0.00114708	0.00138401	0.01592668	1.31632	3.13054	2.20035	1.59934	10	10	10	10	10	10	10	10	10	10	487.751	46.98	2.69092	13.5436	191.346	21.3894	19.0186	178.776	2.27564	0.03403731	8.272924	0.4679185
560	1	-2987.15	-2843.44	-143.709	0.000346279	0.000702818	0.0012933	0.00150724	0.04054295	2.16282	3.62285	1.69545	1.4312	10	10	10	10	10	10	10	10	10	10	168.228	55.1881	2.57818	142.846	220.654	130.454	33.6847	357.939	1.20504	0.07139662	8.272924	0.5678553
561	1	-3017.2	-2846.47	-170.735	0.000445966	0.000485166	0.00076062	0.0012133	0.6813486	0.933332	2.2213	2.82478	1.53028	10	10	10	10	10	10	10	10	10	10	202.533	137.774	77.7583	108.228	34.4789	7.20992	7.55585	64.3031	2.26857	0.5977407	8.272924	1.139873
562	1	-3025.6	-2851.24	-174.356	0.000318435	0.000374911	0.00118184	0.00126871	0.03693952	2.08862	3.07109	1.6057	1.5838	10	10	10	10	10	10	10	10	10	10	49.3596	235.203	89.9077	328.923	23	107.217	8.49345	22.3989	2.16253	0.06510039	8.272924	0.5674239
563	1	-3019.73	-2842.91	-176.822	0.000391618	0.000671956	0.000732493	0.00125259	0.08670599	3.72595	2.29033	2.03892	1.38909	10	10	10	10	10	10	10	10	10	10	23.8925	12.3867	32.964	29.9578	6.20504	181.641	11.174	172.786	2.19684	0.1372505	8.272924	0.6317351
564	1	-3022.21	-2841.47	-180.736	0.000226219	0.000903043	0.00074695	0.00112402	1.063074	2.17093	2.20059	4.6491	1.83922	10	10	10	10	10	10	10	10	10	10	169.181	7.46365	159.758	34.7321	50.3535	178.413	13.017	160.637	1.64603	0.7595821	8.272924	1.399551
565	1	-3007.71	-2842.5	-165.208	0.000464099	0.000702499	0.00134588	0.00108242	0.3314714	4.01734	3.17307	1.55288	1.50042	10	10	10	10	10	10	10	10	10	10	312.097	95.5201	110.435	101.942	100.646	96.388	4.66611	22.686	2.10737	0.4854394	8.272924	0.6828276
566	1	-3004.35	-2840.68	-163.675	0.000234254	0.000968533	0.001028	0.00113	0.0160808	2.31014	7.19985	0.955009	1.05551	10	10	10	10	10	10	10	10	10	10	22.3031	41.2876	65.3952	67.2456	151.705	35.4485	6.18062	121.171	2.67874	0.04093188	8.272924	0.3928673
567	1	-3029.74	-2846.15	-183.595	0.000309886	0.000408496	0.000561335	0.00103583	0.08849252	3.12599	2.30479	2.15997	1	10	10	10	10	10	10	10	10	10	10	91.532	26.7925	33.6025	77.996	32.09	147.447	5.65579	53.7171	7.28226	0.1359134	8.272924	0.6510947
568	1	-3029.67	-2846.88	-182.796	0.000379613	0.000621156	0.00108712	0.00100879	0.1419298	1.80666	3.4616	1.16424	1.52292	10	10	10	10	10	10	10	10	10	10	45.1503	225.429	254.666	25.5155	128.374	341.854	11.3921	18.1042	2.9113	0.2189742	8.272924	0.6481574
569	1	-3007.14	-2850.7	-156.444	0.000320875	0.000654786	0.000796558	0.00110912	0.2102644	5.27962	2.4289	1.85235	1.15914	10	10	10	10	10	10	10	10	10	10	161.449	63.5525	115.249	92.3001	3.37365	42.3644	3.15667	103.39	2.69713	0.3444662	8.272924	0.6104064
570	1	-3017.44	-2852.79	-164.652	0.000135716	0.000450794	0.00079275	0.00105574	0.6607453	2.26312	1.11233	2.44979	1.67182	10	10	10	10	10	10	10	10	10	10	4.13057	45.0942	92.8903	79.6192	8.08603	97.8643	5.1238	278.886	2.17141	0.7204129	8.272924	0.9171758
571	1	-3000.89	-2845.82	-155.075	0.000251906	0.000626559	0.000876813	0.0011276	0.02687722	2.23058	2.1966	1.38778	1.03661	10	10	10	10	10	10	10	10	10	10	63.3761	110.294	52.4085	37.0948	108.956	35.3087	2.88922	271.576	2.61242	0.05493752	8.272924	0.4892325
572	1	-3011.22	-2840.39	-170.833	0.000361992	0.000818615	0.00074172	0.0011579	0.3562856	2.37044	4.9694	1.36655	1.51109	10	10	10	10	10	10	10	10	10	10	80.6161	136.353	156.562	335.647	257.88	170.444	2.64873	306.134	2.37396	0.4193224	8.272924	0.8496698
573	1	-3006.15	-2842.4	-163.75	0.000452317	0.00043742	0.000726073	0.00107655	0.1742985	1.00386	3.42015	1.0384	1.3179	10	10	10	10	10	10	10	10	10	10	154.065	44.1325	42.8892	8.14358	165.508	65.1671	4.51661	85.0849	3.30288	0.3722126	8.272924	0.4682768
574	1	-3017.1	-2840	-177.099	0.000296227	0.000316808	0.000816559	0.000968481	0.1588924	1.48489	2.17843	1.52508	1.31293	10	10	10	10	10	10	10	10	10	10	384.866	57.0678	139.357	519.48	88.6901	43.5716	6.04988	94.477	2.45045	0.3420837	8.272924	0.4644841
575	1	-3020.71	-2846.89	-173.822	0.000190321	0.000806488	0.000688282	0.00144337	0.1281466	1.52282	6.01423	2.90748	1.40116	10	10	10	10	10	10	10	10	10	10	31.1042	122.807	206.398	250.106	88.1041	13.06	4.57542	91.699	3.99277	0.2772124	8.272924	0.4622687
576	1	-3025.01	-2845.65	-179.356	0.000217867	0.000732934	0.000953217	0.00115521	0.2739619	3.27855	4.32152	2.13393	1.67953	10	10	10	10	10	10	10	10	10	10	31.483	32.9266	21.8	22.2652	207.507	354.904	4.13716	120.994	5.91013	0.3126151	8.272924	0.8763554
577	1	-3018.32	-2844.62	-173.699	0.000169306	0.00056925	0.000513381	0.000848031	0.2800483	3.79204	1.46712	1.63143	1.33976	10	10	10	10	10	10	10	10	10	10	32.2994	91.5531	55.8916	106.881	66.8696	211.934	3.38555	206.202	4.53622	0.6446985	8.272924	0.4343864
578	1	-3031.81	-2848.29	-183.525	0.000169592	0.000622035	0.000807371	0.000879991	0.5477983	1.43361	4.11556	1.45978	1.20272	10	10	10	10	10	10	10	10	10	10	204.186	9.94847	180.811	391.09	59.786	137.646	6.03817	50.4499	7.66714	0.5119095	8.272924	1.070108
579	1	-3030.95	-2840.95	-190.008	0.000250784	0.000498118	0.000743132	0.00115863	0.2708045	1.25553	2.90147	1.91769	1.28189	10	10	10	10	10	10	10	10	10	10	82.405	108.397	19.227	219.561	180.979	90.8893	5.55876	24.6273	9.14571	0.3473457	8.272924	0.7796397
580	1	-3024.75	-2842.53	-182.223	0.000241856	0.000432851	0.000921292	0.00108341	0.9104003	4.71988	3.04429	0.670433	1.57618	10	10	10	10	10	10	10	10	10	10	40.3488	17.2127	83.8322	1.08061	376.887	155.786	4.90048	371.857	8.28747	0.8347242	8.272924	1.09066
581	1	-3022.18	-2842.93	-179.251	0.000167868	0.000437646	0.00101172	0.000912712	0.07664212	2.06541	2.83994	3.58983	1.3424	10	10	10	10	10	10	10	10	10	10	171.5	91.1984	298.521	268.829	208.61	40.2775	6.40782	67.2469	4.22234	0.2161213	8.272924	0.3546254
582	1	-2993.01	-2838.68	-154.335	0.000350526	0.000542257	0.000723488	0.00111847	0.07215443	1.26161	3.22345	1.69469	1.40897	10	10	10	10	10	10	10	10	10	10	122.675	40.155	58.3421	122.844	131.468	183.608	1.54032	108.685	2.55967	0.149602	8.272924	0.4823093
583	1	-2996.6	-2841.87	-154.731	0.000218721	0.000616193	0.000636667	0.000898481	0.03272585	3.59808	0.841131	0.89611	1.31735	10	10	10	10	10	10	10	10	10	10	141.142	47.2067	77.9528	58.2744	105.029	20.7233	5.54155	42.8302	2.32422	0.0627	8.272924	0.5219434
584	1	-3015.82	-2840.2	-175.616	0.000214186	0.000616862	0.000587851	0.00116771	0.06958243	3.55517	3.23166	2.33522	2.25891	10	10	10	10	10	10	10	10	10	10	29.0194	258.466	63.1943	107.176	142.701	176.123	1.87709	64.0836	4.72831	0.2065218	8.272924	0.3369253
585	1	-3023.57	-2847.7	-175.863	0.000118563	0.000451933	0.00102882	0.000977576	0.05767531	4.15326	4.46654	1.79681	0.847198	10	10	10	10	10	10	10	10	10	10	86.8138	145.303	115.581	67.2408	68.6836	173.258	4.70182	189.205	4.51139	0.08521783	8.272924	0.6767987
586	1	-3027.7	-2840.34	-187.363	0.000231655	0.000670083	0.000604621	0.000925126	0.4243098	1.51012	3.80889	2.41447	1.14252	10	10	10	10	10	10	10	10	10	10	109.751	91.3575	246.612	30.4837	229.678	31.7082	11.3687	38.2516	6.37958	0.534591	8.272924	0.7937092
587	1	-3035.26	-2846.64	-188.621	0.000188395	0.000333819	0.000510588	0.00140034	0.5227538	3.24392	2.71763	1.05861	1.17606	10	10	10	10	10	10	10	10	10	10	267.765	101.67	101.802	69.3891	25.1878	155.975	9.29655	296.416	3.52187	0.499934	8.272924	1.045646
588	1	-3017.77	-2845.27	-172.506	0.000374701	0.000485044	0.000758196	0.00116465	0.5583957	3.71634	2.03798	3.43027	1.35678	10	10	10	10	10	10	10	10	10	10	107.102	11.5997	45.5849	59.0175	44.3444	54.1527	8.13932	50.9059	2.56163	0.5036228	8.272924	1.108758
589	1	-3006.14	-2838.64	-167.497	0.000282618	0.00036708	0.000845038	0.00114616	0.3614515	1.44931	8.35236	3.36078	1.45474	10	10	10	10	10	10	10	10	10	10	109.058	84.1238	75.2902	11.3166	30.5759	186.687	2.60462	187.553	2.87759	0.4811693	8.272924	0.7511941
590	1	-3023.59	-2841.77	-181.817	0.000239662	0.000414297	0.000811645	0.00119637	0.0232343	4.62698	2.78561	1.62622	1.13408	10	10	10	10	10	10	10	10	10	10	249.995	90.52	44.9005	150.126	54.4316	94.0367	3.93281	35.6628	6.13577	0.03697467	8.272924	0.6283844
591	1	-3023.37	-2847.74	-175.634	0.000186528	0.000500345	0.000644098	0.000819971	0.1729439	0.906842	6.53063	0.457278	1.25297	10	10	10	10	10	10	10	10	10	10	36.1801	18.399	20.8102	148.376	63.3616	70.013	6.25989	12.6982	2.76436	0.3063642	8.272924	0.5645041
592	1	-3017.92	-2838.91	-179.009	0.000273045	0.000605506	0.000699574	0.00123417	0.01817972	3.20835	4.53485	3.64477	1.74382	10	10	10	10	10	10	10	10	10	10	67.0961	93.8515	106.012	66.9967	185.609	72.3381	3.78378	205.178	3.80659	0.03724725	8.272924	0.4880823
593	1	-3021.23	-2843.16	-178.073	0.000339426	0.000573253	0.000845719	0.00114179	0.9621825	0.889713	2.64406	1.14895	1.35889	10	10	10	10	10	10	10	10	10	10	23.5161	124.451	23.7693	125.062	183.956	39.3774	11.4848	126.194	3.1642	0.6503569	8.272924	1.479469
594	1	-3015.36	-2838.25	-177.103	0.000283875	0.000660927	0.000554718	0.000990243	0.1624428	3.16051	1.41224	1.39033	1.7503	10	10	10	10	10	10	10	10	10	10	51.9903	6.11397	285.425	12.7165	30.2728	130.796	8.11932	174.519	3.77765	0.3024689	8.272924	0.5370563
595	1	-3016.19	-2837.62	-178.569	0.000207727	0.000396674	0.000816309	0.000953953	0.214933	5.52303	5.09116	1.22062	1.54665	10	10	10	10	10	10	10	10	10	10	9.15686	59.3472	87.2414	61.5598	67.6533	66.8468	3.98073	56.7341	5.10145	0.4271572	8.272924	0.5031707
596	1	-3018.54	-2855.25	-163.291	0.00032979	0.000634774	0.000513665	0.000898797	0.1635352	2.49389	6.29289	1.40721	1.64605	10	10	10	10	10	10	10	10	10	10	47.345	28.2053	24.2334	48.5163	116.352	137.329	1.90869	7.50722	3.2699	0.2576047	8.272924	0.63483
597	1	-3030.06	-2844.81	-185.244	0.000340614	0.000489729	0.000478066	0.000797764	0.08810702	4.102	4.12373	1.7234	1.64812	10	10	10	10	10	10	10	10	10	10	34.0647	24.7189	16.1459	35.3493	26.2326	132.322	4.2443	95.6893	6.25023	0.236487	8.272924	0.3725661
598	1	-3015.24	-2839.19	-176.054	0.000308234	0.000502596	0.000820326	0.00116218	0.2131979	2.38382	4.09342	2.34373	1.55009	10	10	10	10	10	10	10	10	10	10	475.219	131.847	52.8588	100.53	73.2968	328.262	2.13489	59.9705	8.42676	0.3124394	8.272924	0.6823654
599	1	-3009.03	-2837.63	-171.403	0.000393991	0.000540298	0.000476668	0.00109871	0.01071549	3.34696	10.08	2.60195	1.41357	10	10	10	10	10	10	10	10	10	10	239.597	28.8318	53.4349	87.798	100.3	21.1124	1.89389	27.0311	8.32068	0.02274279	8.272924	0.4711599
600	1	-3007.93	-2842.3	-165.624	0.000361938	0.000411673	0.000961713	0.000988464	0.09346179	0.801116	2.55911	1.58877	1.53246	10	10	10	10	10	10	10	10	10	10	77.0027	55.3343	66.3003	4.88171	32.14	61.8318	2.71114	90.216	7.5705	0.1488085	8.272924	0.6280676
601	1	-3003.27	-2848.42	-154.857	0.00027917	0.00053603	0.00051422	0.000793559	0.0338209	1.5765	1.96157	0.487145	1.22204	10	10	10	10	10	10	10	10	10	10	153.422	26.9501	39.74	13.5493	227.228	78.9041	1.52358	78.6913	2.77176	0.076778	8.272924	0.4405025
